pace_id,place_name,location,descript,time,parking,call,link,image,longitude,latitude,placename_onmap,regist_date,edit_date,likes,hashtag
PLACE_SEQ.NEXTVAL,둔산선사유적지,대전 서구 대덕대로317번길 9  (우)35214,,,정보 없음,,https://place.map.kakao.com/10679334,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB13FA773A9F644AF94C7B40167B8F1DA,127.378435470533,36.360594813345,둔산선사유적지,2025-02-19,2025-02-19,0,"#나들이, #단풍명소, #벚꽃명소, #산책로"
PLACE_SEQ.NEXTVAL,계족산성,대전 대덕구 장동 산 85,,,정보 없음,,https://place.map.kakao.com/8184063,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F15ff2377fa9ba7209a79428752577ab03be83d70%3Foriginal,127.453609638124,36.3956047955765,계족산성,2025-02-19,2025-02-19,0,"#걷기좋은, #나들이, #단풍명소, #산책로, #억새밭, #일출명소"
PLACE_SEQ.NEXTVAL,산내골령골,대전 동구 곤룡로 93  (우)34703,,,정보 없음,,https://place.map.kakao.com/433227228,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F187D1E83F5CE4F018DFC2EC7F905D0C6,127.47703194274233,36.28174221567226,산내골령골,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,단재신채호선생 생가지,대전 중구 단재로229번길 47  (우)35086,,,가능,,https://place.map.kakao.com/7975862,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F96856435AD4346A89B6CD206B5F7BC4F,127.41104091783897,36.23265171683906,단재신채호선생 생가지,2025-02-19,2025-02-19,0,"#드라이브명소, #산책로"
PLACE_SEQ.NEXTVAL,대전육교,대전 대덕구 비래동 4-8,,매일 00:00 ~ 24:00,불가능,,https://place.map.kakao.com/1331868367,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FD81C0439BDDA4BB49B7E77CE290D35D9,127.459567608011,36.3563956136781,대전육교,2025-02-19,2025-02-19,0,#산책로
PLACE_SEQ.NEXTVAL,대전회덕동춘당,대전 대덕구 동춘당로 80  (우)34402,,매일 08:00 ~ 17:00,정보 없음,,https://place.map.kakao.com/10287366,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjAzMTZfMjI1%2FMDAxNjQ3Mzk1MzM1MzIz.0GSlTjD40wPkY7U7t6IXb0Om_5e4EfmDyzrTHH7khdAg.LaQIPY4ebXAjKaX_V43BZW82zmr_8PGR3GRad3CG1Y4g.JPEG.daedeokgu%2F015.JPG%3Ftype%3Dw966,127.44144258129646,36.364978217200765,대전회덕동춘당,2025-02-19,2025-02-19,0,"#나들이, #단풍명소, #벚꽃명소, #봄나들이, #산책로"
PLACE_SEQ.NEXTVAL,보문산성,대전 중구 대사동 산 3-71,,,정보 없음,,https://place.map.kakao.com/8372965,https://via.placeholder.com/300x200?text=No+Place+Image,127.428533307947,36.3011823074402,보문산성,2025-02-19,2025-02-19,0,"#산책로, #일출명소, #포토존"
PLACE_SEQ.NEXTVAL,진잠향교,대전 유성구 교촌로 67  (우)34225,,,정보 없음,042-543-1811,https://place.map.kakao.com/8083028,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzEyMjZfMTI4%2FMDAxNzAzNTY0NzQ4MzU5.oil5XYSCNSWLCR3e6-ChfEfaRoCYNoLl5hAP-TgWrg4g.2vFrlY69D-3RcqblRrev-GYjyfoljksyjK8vMp6etxwg.JPEG.djenews%2F5.jpg%3Ftype%3Dw966,127.31528644361416,36.30380015649891,진잠향교,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,대전도산서원,대전 서구 남선로 8  (우)35254,,,정보 없음,,https://place.map.kakao.com/12683395,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=https%3A%2F%2Fcafeptthumb-phinf.pstatic.net%2FMjAyNDA1MDdfMTI3%2FMDAxNzE1MDY5NzE0NjEx.1v-Bse0oysFFJ8cXc-xqkdvXsTKoCAuwxuq7s8w352kg.CH5K34auW_Avo2D6bcmfQB1YUUMiwNJDOJXe-r4dXJQg.JPEG%2F3W5A4082_%25282%2529.JPG%3Ftype%3Dw1600,127.396059803052,36.34392364534382,대전도산서원,2025-02-19,2025-02-19,0,#나들이
PLACE_SEQ.NEXTVAL,충청남도청 구청사,대전 중구 중앙로 101  (우)34863,,,정보 없음,,https://place.map.kakao.com/27201672,https://via.placeholder.com/300x200?text=No+Place+Image,127.420846331727,36.3267742611192,충청남도청 구청사,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,대전 비래사 목조비로자나불좌상,대전 대덕구 비래골길 47-74  (우)34412,,,정보 없음,,https://place.map.kakao.com/26959772,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F0D9AAD68A5F84BAD844321B6A6E29AA5,127.450982846239,36.3731107896161,대전 비래사 목조비로자나불좌상,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,구대전형무소망루,대전 중구 중촌동 16-11,,,정보 없음,,https://place.map.kakao.com/867814803,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F8EF97DA0502A45A298671F06F68922D7,127.410696863334,36.3366828586811,구대전형무소망루,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,구 대전부청사,대전 중구 중앙로 148  (우)34921,,,정보 없음,,https://place.map.kakao.com/1423065784,https://via.placeholder.com/300x200?text=No+Place+Image,127.426345866089,36.3284273552942,구 대전부청사,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,괴곡동느티나무,대전 서구 괴곡동 985,,,정보 없음,,https://place.map.kakao.com/25448071,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F232DA239558FE30E24,127.354486429436,36.2861515101584,괴곡동느티나무,2025-02-19,2025-02-19,0,#나들이
PLACE_SEQ.NEXTVAL,국립대전현충원 현충문,대전 유성구 현충원로 251  (우)34151,,,정보 없음,,https://place.map.kakao.com/17808701,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F6ADD85405F5B4FB4841829E1A430A965,127.295714939788,36.3690613121613,국립대전현충원 현충문,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,공업탑,울산 남구 신정동 720-4,,,정보 없음,,https://place.map.kakao.com/17110902,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F43857BDA68124FEF922658CA7AD070E1,129.307471704097,35.5322138797601,공업탑,2025-02-19,2025-02-19,0,#나들이
PLACE_SEQ.NEXTVAL,울산 대곡리반구대암각화,울산 울주군 언양읍 대곡리 991,,,정보 없음,,https://place.map.kakao.com/11816400,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fff9d9121569843edd6f9d9487abe59865195bfea%3Foriginal,129.177921388194,35.6037950950081,울산 대곡리반구대암각화,2025-02-19,2025-02-19,0,"#걷기좋은, #나들이, #단풍명소, #산책로, #억새밭, #일출명소"
PLACE_SEQ.NEXTVAL,울주언양읍성,울산 울주군 언양읍 동부리 291,,,정보 없음,,https://place.map.kakao.com/10570989,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F2408333ce4d7627f0fcc70b8e6fda3252cc24072%3Foriginal,129.122923586907,35.5691116663737,울주언양읍성,2025-02-19,2025-02-19,0,"#나들이, #산책로"
PLACE_SEQ.NEXTVAL,서생포왜성,울산 울주군 서생면 서생리 711,,,정보 없음,,https://place.map.kakao.com/7944431,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1F31D348D9094EC79C597172AE39F310,129.334294856668,35.3831977185046,서생포왜성,2025-02-19,2025-02-19,0,"#나들이, #벚꽃명소, #산책로, #억새밭, #일출명소, #포토존"
PLACE_SEQ.NEXTVAL,태화강국가정원 태화루,울산 중구 태화로 300  (우)44452,,매일 09:00 ~ 18:00,정보 없음,052-211-0888,https://place.map.kakao.com/15112331,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjAzMDZfNDEg%2FMDAxNjQ2NTQ5NzExNjgx.pE_jSzpQiYky46rxYop-3R_wphuWz6xu3-bsh3QeH8Mg.Ia3mDO-rOT2VvREsZpVV0_8QgHaQmxz9dsY0ZrNx024g.PNG.chicken_beat%2FSE-0be03c28-b39d-46e6-824d-782ca697ea4f.png%3Ftype%3Dw773,129.30764158701567,35.5533739073646,태화강국가정원 태화루,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,울산향교,울산 중구 명륜로 117  (우)44463,,,정보 없음,052-243-0129,https://place.map.kakao.com/8036086,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDA3MDdfMjk3%2FMDAxNzIwMzM0MTU4MDUx.8Z7LHv-GTBvQlOiUVWARbDCp1GotIrmKxCDSfU3w1D8g.0aJhjG8-DEt7tsa4PAFaxmxDhgoULlaMtroPGgNGBuAg.JPEG%2F20240701%25EF%25BC%25BF141011.jpg%3Ftype%3Dw966,129.31569032077564,35.56033518959462,울산향교,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,울산병영성,울산 중구 서동 149-8,,,정보 없음,,https://place.map.kakao.com/8457735,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F236E66A1A5D34A1F9E1283EA5A75C50F,129.343606506341,35.5767641196267,울산병영성,2025-02-19,2025-02-19,0,"#산책로, #일출명소"
PLACE_SEQ.NEXTVAL,박상진의사 생가,울산 북구 박상진5로 10  (우)44236,,수~일 09:30 ~ 17:30,불가능,052-296-1411,https://place.map.kakao.com/7895004,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F4FBBEC3D4BBF45448D85680A8B43D024,129.35983232719948,35.60229662393794,박상진의사 생가,2025-02-19,2025-02-19,0,"#산책로, #포토존"
PLACE_SEQ.NEXTVAL,박제상유적지,울산 울주군 두동면 만화리 68,,,정보 없음,,https://place.map.kakao.com/7889764,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F4440836A6A3442549AA591BC387CB0B7,129.22975780112822,35.65446885595903,박제상유적지,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,천전리 명문과 암각화,울산 울주군 두동면 천전리 산 210-2,,,정보 없음,,https://place.map.kakao.com/11238934,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzEyMTNfMTM0%2FMDAxNzAyNDM1NDE0ODQ5.ZtXawyVajZscgMrSIDbdAFRbO-CkTGmq02qblpt57JEg.1an-b1l5o-7isxozP3AN_4sumhTYjKmpGfh-kqTsVsIg.JPEG.sangyongleep%2F20231213%25EF%25BC%25BF114203.jpg%3Ftype%3Dw966,129.175146156579,35.6142545395616,천전리 명문과 암각화,2025-02-19,2025-02-19,0,#나들이
PLACE_SEQ.NEXTVAL,울산동헌및내아,울산 중구 동헌길 167  (우)44468,,,정보 없음,,https://place.map.kakao.com/27190134,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FBCCB24C2103445EBBD2FC5DAEAFCFE31,129.320057743803,35.5582940821429,울산동헌및내아,2025-02-19,2025-02-19,0,"#나들이, #포토존"
PLACE_SEQ.NEXTVAL,죽림굴,울산 울주군 상북면 이천리,,,정보 없음,,https://place.map.kakao.com/18514639,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Ff940b2a274eddfa392f619cc2fd6284cb4a69a7712720918ccaf618914d4a46e,129.032826097119,35.547268712309,죽림굴,2025-02-19,2025-02-19,0,#억새밭
PLACE_SEQ.NEXTVAL,달천철장,울산 북구 달천동 1-7,,매일 00:00 ~ 24:00,정보 없음,,https://place.map.kakao.com/7813623,https://via.placeholder.com/300x200?text=No+Place+Image,129.330045066903,35.6332167078911,달천철장,2025-02-19,2025-02-19,0,"#봄나들이, #산책로, #포토존"
PLACE_SEQ.NEXTVAL,울산왜성,울산 중구 학성공원3길 54  (우)44528,,,정보 없음,,https://place.map.kakao.com/12740309,https://via.placeholder.com/300x200?text=No+Place+Image,129.339268665571,35.5542752157601,울산왜성,2025-02-19,2025-02-19,0,#산책로
PLACE_SEQ.NEXTVAL,팔각정,울산 울주군 서생면 진하리,,,정보 없음,,https://place.map.kakao.com/8112598,https://via.placeholder.com/300x200?text=No+Place+Image,127.474444025314,37.1602431478785,팔각정,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,김종서장군묘,세종특별자치시 장군면 대교리 산 45,,,정보 없음,,https://place.map.kakao.com/10200694,https://via.placeholder.com/300x200?text=No+Place+Image,127.214013887888,36.5217054532812,김종서장군묘,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,세종홍판서댁,세종특별자치시 부강면 용포동촌길 43-19  (우)30072,,월~토 10:00 ~ 17:00,정보 없음,044-863-5735,https://place.map.kakao.com/12760648,https://via.placeholder.com/300x200?text=No+Place+Image,127.365204467907,36.5340589802021,세종홍판서댁,2025-02-19,2025-02-19,0,#나들이
PLACE_SEQ.NEXTVAL,봉산동향나무,세종특별자치시 조치원읍 건너말고샅길 9  (우)30015,,,정보 없음,,https://place.map.kakao.com/12721406,https://via.placeholder.com/300x200?text=No+Place+Image,127.27708014428573,36.604640528640545,봉산동향나무,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,전의향교,세종특별자치시 전의면 북촌1길 5-20  (우)30004,,,정보 없음,,https://place.map.kakao.com/11165250,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzAzMjZfOTYg%2FMDAxNjc5ODQxNjQ4MjIz.QbphsvHlQSPYPB8XMGvXk0RTTj6D-U4MnkjOsBF9Z0cg.U_vAaXcvCF6beviVOyqAUNEmvmlxZzlUwrhoiAVB5tEg.JPEG.qvovq%2F20230323_201624.jpg%3Ftype%3Dw966,127.200910608691,36.68026784801,전의향교,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,운주산성,세종특별자치시 전동면 청송리 산 90,,,정보 없음,,https://place.map.kakao.com/8037527,https://via.placeholder.com/300x200?text=No+Place+Image,127.242049486484,36.6828514658523,운주산성,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,세종 임난수 은행나무,세종특별자치시 세종동 88-5,,,정보 없음,,https://place.map.kakao.com/27069848,https://via.placeholder.com/300x200?text=No+Place+Image,127.291892727018,36.5042345577432,세종 임난수 은행나무,2025-02-19,2025-02-19,0,#봄나들이
PLACE_SEQ.NEXTVAL,독락정,세종특별자치시 나성동 101,,,정보 없음,,https://place.map.kakao.com/12665267,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjAzMjFfNjgg%2FMDAxNjQ3ODIyNjMxMDc0.CqZt27kHAnu_OvLYaBHBmoqX0_PD-F0s5qx9qq65yPIg.DyCnhEDKDWxK_pn41Dy-23T8Z4jWPngNiFYkS4YAFaQg.JPEG.sejong_story%2FBLG_202203080315423913.jpg%3Ftype%3Dw966,127.270753975067,36.480674105561,독락정,2025-02-19,2025-02-19,0,#봄나들이
PLACE_SEQ.NEXTVAL,연기향교,세종특별자치시 연기면 교촌3길 13  (우)30058,,,정보 없음,044-863-4219,https://place.map.kakao.com/12697396,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzA1MjJfMjgz%2FMDAxNjg0NzA0MDQxMzc4.LgvUT8PF8y8xnJep-vX1AQlnaONWaCr7gVe8zX6hV7cg.XqlXpwWco53Tj-u57DRJI8Ced1S9IeZkB79Z_qs3CvMg.JPEG.daitouryou%2F230225_%25EC%2584%25B8%25EC%25A2%2585_%25EC%25A1%25B0%25EC%25B9%2598%25EC%259B%2590_(39,127.281130869429,36.5433703779408,연기향교,2025-02-19,2025-02-19,0,#유채꽃
PLACE_SEQ.NEXTVAL,숭덕사,세종특별자치시 세종동 734-19,,,정보 없음,,https://place.map.kakao.com/10321449,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBD66A3D4B2BC49B8A7176E53AA2DFD19,127.26851126400132,36.51372275366434,숭덕사,2025-02-19,2025-02-19,0,#아이와함께
PLACE_SEQ.NEXTVAL,장욱진화백 생가,세종특별자치시 연동면 청연로 624-1  (우)30069,,,정보 없음,,https://place.map.kakao.com/25032305,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F2F25EE40716F46EEB255F9F121CC6E96,127.323678283648,36.5598652033556,장욱진화백 생가,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,합호서원,세종특별자치시 원합강1길 262-6  (우)30134,,,정보 없음,,https://place.map.kakao.com/10923536,https://via.placeholder.com/300x200?text=No+Place+Image,127.327353076263,36.5232469474477,합호서원,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,충렬사,세종특별자치시 장군면 하봉길 120  (우)30053,,,정보 없음,,https://place.map.kakao.com/15293346,https://via.placeholder.com/300x200?text=No+Place+Image,127.373790335296,35.4119952392576,충렬사,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,충령탑,세종특별자치시 조치원읍 침산리,,,정보 없음,,https://place.map.kakao.com/13107763,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjA1MDJfMTEw%2FMDAxNjUxNDUyNDE2ODk2.HZBc-rnoqLLMmK7u6-F61cVXqyQHGKxuRnEnhpKRBhAg.27YSl9wlox2efUjpgwoDZlZxkqrubYXTuOmKW41MkYgg.JPEG.sejong_story%2FBLG_202204200606131318.jpg%3Ftype%3Dw966,127.292749781649,36.5989430102759,충령탑,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,덕천군사우,세종특별자치시 장군면 태산리 101,,,정보 없음,,https://place.map.kakao.com/11096357,https://via.placeholder.com/300x200?text=No+Place+Image,127.192566549916,36.551620576759,덕천군사우,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,전의이씨시조묘,세종특별자치시 전의면 유천리 산 3-1,,,정보 없음,,https://place.map.kakao.com/27265852,https://via.placeholder.com/300x200?text=No+Place+Image,127.17984024049656,36.678656069678055,전의이씨시조묘,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,수원화성,경기 수원시 장안구 영화동 320-2,,매일 00:00 ~ 24:00,가능,031-290-3600,https://place.map.kakao.com/17985162,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0889BF3652004E57A8334BE1395F90BC,127.011795743342,37.2869569586225,수원화성,2025-02-19,2025-02-19,0,"#나들이, #단풍명소, #벚꽃명소, #억새밭, #해바라기"
PLACE_SEQ.NEXTVAL,화성행궁,경기 수원시 팔달구 정조로 825  (우)16258,,매일 09:00 ~ 18:00,가능,031-290-3600,https://place.map.kakao.com/8175657,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F242C6E3B54250CB801,127.014041185109,37.2819144990562,화성행궁,2025-02-19,2025-02-19,0,"#나들이, #벚꽃명소, #억새밭, #포토존"
PLACE_SEQ.NEXTVAL,남한산성,경기 광주시 남한산성면 산성리 산 23,,화~일 10:00 ~ 17:00 (관람종료 30분전까지 매표가능),가능,031-8008-5155,https://place.map.kakao.com/8223954,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2764AB40522FD3E40D,127.180024353467,37.4789871959421,남한산성,2025-02-19,2025-02-19,0,"#나들이, #단풍명소, #드라이브명소, #벚꽃명소, #산책로, #일출명소"
PLACE_SEQ.NEXTVAL,행주산성,경기 고양시 덕양구 행주로15번길 89  (우)10440,,화~일 09:00 ~ 17:00 (입장마감 16:00),가능,031-8075-4652,https://place.map.kakao.com/8143171,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2653A14D522FF19132,126.8287096301388,37.596101261945115,행주산성,2025-02-19,2025-02-19,0,"#걷기좋은, #나들이, #단풍명소, #벚꽃명소, #산책로, #일출명소, #포토존"
PLACE_SEQ.NEXTVAL,서오릉,경기 고양시 덕양구 서오릉로 334-32  (우)10548,,화~일 07:00 ~ 18:00 (입장마감 17:00),가능,02-359-0090,https://place.map.kakao.com/18384905,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fce9b9ec255b72902d2a2ec776289c9c6b2f84256%3Foriginal,126.904048877495,37.6246289719161,서오릉,2025-02-19,2025-02-19,0,"#나들이, #단풍명소, #벚꽃명소, #산책로"
PLACE_SEQ.NEXTVAL,방화수류정,경기 수원시 팔달구 수원천로392번길 44-6  (우)16254,,,정보 없음,,https://place.map.kakao.com/25049860,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F3ffc895d551bd206550a1c47e648b409010b0509%3Foriginal,127.01807378117873,37.287505800070726,방화수류정,2025-02-19,2025-02-19,0,"#나들이, #벚꽃명소, #억새밭, #포토존"
PLACE_SEQ.NEXTVAL,동구릉,경기 구리시 동구릉로 197  (우)11910,,화~일 06:00 ~ 18:00 (입장마감 17:00),불가능,031-579-4900,https://place.map.kakao.com/8262254,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F12640FC337FE484CBC82040F51F64911,127.13205042833934,37.61941522307722,동구릉,2025-02-19,2025-02-19,0,"#나들이, #단풍명소, #맨발걷기, #산책로, #억새밭, #이동약자접근, #일출명소"
PLACE_SEQ.NEXTVAL,수원화성 팔달문,경기 수원시 팔달구 정조로 780  (우)16257,,매일 09:00 ~ 17:00,정보 없음,031-228-2765,https://place.map.kakao.com/8119852,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F10A7A4A1B0124349B65FA4A22A821E40,127.01673298980403,37.27756212711585,수원화성 팔달문,2025-02-19,2025-02-19,0,"#나들이, #벚꽃명소, #산책로, #억새밭"
PLACE_SEQ.NEXTVAL,화성융릉과건릉,경기 화성시 효행로481번길 21  (우)18345,,화~일 09:00 ~ 17:30,가능,031-222-0142,https://place.map.kakao.com/8037586,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fe11321059b79f25f3c3e87c06a353f469a2afcbc%3Foriginal,126.990969338623,37.2117235982251,화성융릉과건릉,2025-02-19,2025-02-19,0,"#걷기좋은, #나들이, #단풍명소, #산책로"
PLACE_SEQ.NEXTVAL,장안문,경기 수원시 팔달구 정조로 910  (우)16253,,,정보 없음,,https://place.map.kakao.com/8062847,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F8EDB605C82C94CA3ABDF7286292596BA,127.01424321158507,37.288861484847935,장안문,2025-02-19,2025-02-19,0,"#나들이, #벚꽃명소, #산책로, #억새밭"
PLACE_SEQ.NEXTVAL,연천당포성,경기 연천군 미산면 동이리 778,,,정보 없음,031-839-2144,https://place.map.kakao.com/12559305,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjA2MDFfMjg2%2FMDAxNjU0MDM3MTM0Mzcy.wU1h0bLWP6NHjW97OT421LeM8GcTTiRsjcuvieKRB-Qg.uTd1wE_oiCan-APwD5EDAp1GgAylXTvwxaLsQALm2GUg.JPEG.motorbank1%2FSE-1c7ab06a-a00f-4205-b1b3-b89ea3d6a18c.jpg%3Ftype%3Dw966,126.985877776443,38.0231277684141,연천당포성,2025-02-19,2025-02-19,0,"#나들이, #산책로, #차박, #포토존, #해바라기"
PLACE_SEQ.NEXTVAL,영녕릉 세종대왕유적지구 세종대왕릉,경기 여주시 세종대왕면 영릉로 269-50  (우)12642,,화~일 09:00 ~ 18:00,정보 없음,,https://place.map.kakao.com/18191517,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjExMTRfMTkx%2FMDAxNjY4NDA5NjY5NzMw.8d4cvbNMp11p218PcD61fgWoHFNW0c7aw20uUTIfD2Yg.L-s3BqpQQ7VyXee7A5vuq4TGhq-ah4V5TNqBSk433Ncg.JPEG.jlupo4%2FIMG_1214.jpg%3Ftype%3Dw966,127.602939250485,37.3080664564253,영녕릉 세종대왕유적지구 세종대왕릉,2025-02-19,2025-02-19,0,"#나들이, #단풍명소, #산책로"
PLACE_SEQ.NEXTVAL,연천호로고루,경기 연천군 장남면 원당리 1257-1,,,불가능,031-839-2565,https://place.map.kakao.com/8007509,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F6915981D9F904064AD40D14372EB0E8C,126.858557215159,37.9861919814065,연천호로고루,2025-02-19,2025-02-19,0,"#나들이, #이동약자접근, #일출명소, #포토존, #해바라기"
PLACE_SEQ.NEXTVAL,정약용유적지,경기 남양주시 조안면 다산로747번길 11  (우)12283,,화~일 09:00 ~ 18:00 (입장마감시간 17:30),정보 없음,031-590-2481,https://place.map.kakao.com/26870903,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8848A43684AA4C1AB5B9E61D15544E15,127.299609535143,37.5168028535678,정약용유적지,2025-02-19,2025-02-19,0,"#나들이, #드라이브명소, #산책로, #일출명소"
